SEARCH_DATE,HOTEL_ID,CHECK_IN_DATE,ELIGIBLE_IMPRESSIONS,IMPRESSIONS,TRANSITION_PAGE_OPENS,BOOKING_FORM_OPENS,BOOKINGS
2019-08-31,566346,2019-08-31,26,3,1,0,0
2019-07-13,138125,2019-07-13,66,6,1,0,0
2019-08-05,711769,2019-08-05,74,2,0,0,0
2019-09-03,217084,2019-09-06,15,5,1,0,0
2019-08-28,380964,2019-08-28,22,3,1,0,0
2019-08-16,164221,2019-08-17,4,0,0,0,0
2019-07-15,212116,2019-07-17,5,4,1,0,0
2019-09-14,150594,2019-09-16,4,0,0,0,0
2019-09-12,201864,2019-09-12,108,30,5,0,0
2019-08-13,114463,2019-08-13,107,20,5,1,0
2019-08-22,115216,2019-08-24,99,41,9,0,0
2019-08-24,124988,2019-08-24,77,4,1,0,0
2019-08-05,112388,2019-08-05,304,49,11,1,0
2019-08-01,582012,2019-10-25,1,1,0,0,0
2019-09-08,203162,2019-09-08,32,4,1,0,0
2019-09-07,192802,2019-09-07,15,3,1,0,0
2019-09-14,234388,2019-09-14,15,5,1,0,0
2019-07-05,117897,2019-07-26,43,17,4,0,0
2019-07-13,118596,2019-07-20,3,2,1,0,0
2019-08-23,250286,2019-08-23,57,9,3,0,0
2019-08-15,107738,2019-08-15,78,7,2,0,0
2019-09-01,182485,2019-09-01,85,7,2,0,0
2019-07-01,171133,2019-07-06,16,15,4,1,0
2019-08-23,128617,2019-08-23,123,42,7,1,0
2019-08-23,108379,2019-09-02,11,5,1,0,0
2019-08-01,139245,2019-08-01,49,15,4,0,0
2019-07-09,192562,2019-07-10,12,4,1,0,0
2019-09-02,221814,2019-09-04,2,1,0,0,0
2019-08-02,117389,2019-08-02,161,24,6,1,0
2019-07-18,307420,2019-07-19,17,17,3,0,0
2019-08-26,145352,2019-09-01,28,6,2,0,0
2019-08-12,106082,2019-08-30,23,14,2,0,0
2019-08-31,217932,2019-08-31,133,21,6,1,0
2019-07-15,108735,2019-07-15,57,7,1,0,0
2019-07-04,248143,2019-07-23,3,3,1,0,0
2019-07-12,117634,2019-07-12,32,6,1,0,0
2019-07-13,1046245,2019-07-14,10,1,0,0,0
2019-07-06,148872,2019-07-06,37,3,1,0,0
2019-08-01,203683,2019-08-09,8,5,1,0,0
2019-08-31,145246,2019-09-07,1,0,0,0,0
2019-08-22,1001211,2019-09-03,5,1,0,0,0
2019-09-06,113554,2019-09-06,82,12,2,0,0
2019-08-06,108151,2019-08-10,9,5,1,0,0
2019-07-18,107219,2019-07-19,27,16,4,0,0
2019-09-07,659717,2019-09-07,43,10,2,0,0
2019-08-14,117250,2019-08-14,56,7,1,0,0
2019-08-16,112189,2019-08-19,2,2,0,0,0
2019-08-25,193258,2019-08-25,32,8,2,0,0
2019-08-10,127442,2019-08-10,53,10,2,0,0
2019-07-03,190956,2019-07-06,33,14,4,0,0
2019-07-18,230211,2019-07-19,12,12,3,0,0
2019-07-21,115747,2019-07-27,8,2,0,0,0
2019-08-02,249631,2019-08-02,107,11,3,0,0
2019-08-25,216472,2019-08-25,12,4,1,0,0
2019-09-01,550881,2019-09-01,53,6,1,0,0
2019-07-21,454198,2019-07-21,3,1,0,0,0
2019-08-15,191036,2019-08-15,61,8,1,0,0
2019-07-18,112915,2019-08-03,34,26,8,1,0
2019-09-13,654675,2019-09-13,10,0,0,0,0
2019-09-09,113218,2019-09-14,10,2,1,0,0
2019-08-22,769503,2019-08-23,15,4,1,0,0
2019-08-15,119257,2019-08-15,162,17,4,0,0
2019-07-30,239258,2019-07-30,19,6,1,0,0
2019-07-06,173632,2019-07-06,38,7,2,0,0
2019-08-23,693754,2019-08-23,35,5,1,0,0
2019-08-31,161934,2019-08-31,73,35,6,0,0
2019-07-23,149443,2019-07-23,16,3,1,0,0
2019-08-22,117023,2019-08-22,6,4,1,0,0
2019-07-02,370294,2019-07-16,6,1,0,0,0
2019-08-07,117603,2019-08-09,249,48,8,1,0
2019-07-13,209761,2019-07-19,5,3,0,0,0
2019-07-23,190956,2019-07-26,24,25,6,1,0
2019-07-18,207166,2019-07-19,68,28,6,0,0
2019-09-04,198720,2019-10-10,3,6,1,0,0
2019-08-20,108540,2019-08-23,113,60,9,1,0
2019-09-08,178076,2019-10-05,3,2,0,0,0
2019-08-13,143298,2019-08-14,3,1,0,0,0
2019-08-28,115100,2019-09-02,24,4,1,0,0
2019-08-20,164121,2019-11-12,1,1,0,0,0
2019-09-09,115653,2019-09-23,2,2,0,0,0
2019-08-26,211224,2019-08-30,5,1,0,0,0
2019-09-13,176590,2019-09-13,39,7,2,0,0
2019-08-07,112388,2019-08-07,476,51,10,1,0
2019-09-06,112313,2019-09-15,23,1,0,0,0
2019-09-15,122284,2019-11-09,5,2,0,0,0
2019-07-17,163750,2019-07-20,7,1,0,0,0
2019-09-02,173748,2019-09-25,0,3,1,0,0
2019-09-06,441343,2019-09-21,11,7,1,0,0
2019-07-02,202453,2019-07-02,32,7,2,0,0
2019-08-01,129934,2019-08-01,88,9,2,0,0
2019-09-02,884123,2019-09-02,38,5,1,0,0
2019-07-22,221814,2019-07-28,31,5,1,0,0
2019-08-26,274165,2019-08-26,20,8,2,0,0
2019-09-04,107099,2019-09-04,40,12,2,0,0
2019-07-23,217822,2019-07-23,70,8,2,0,0
2019-07-14,621857,2019-07-15,16,5,1,0,0
2019-08-07,194975,2019-08-08,116,33,7,1,0
2019-09-04,274464,2019-09-05,5,2,1,0,0
2019-08-12,125464,2019-08-17,2,0,0,0,0
2019-09-06,112667,2019-09-07,8,2,0,0,0
2019-07-02,107028,2019-07-04,366,58,9,1,0
2019-07-02,259499,2019-07-03,3,1,0,0,0
2019-08-12,567882,2019-08-16,6,4,1,0,0
2019-07-31,410357,2019-07-31,26,12,2,0,0
2019-07-27,551542,2019-07-27,63,9,2,0,0
2019-09-04,121768,2019-09-05,11,2,1,0,0
2019-07-29,262457,2019-08-01,8,4,1,0,0
2019-08-31,310942,2019-08-31,0,0,0,0,0
2019-07-03,131420,2019-07-03,13,2,1,0,0
2019-08-08,131647,2019-08-13,32,1,0,0,0
2019-09-12,141231,2019-09-13,22,9,2,0,0
2019-08-08,138645,2019-08-08,37,5,1,0,0
2019-07-22,142555,2019-07-22,11,2,1,0,0
2019-07-03,115118,2019-07-04,48,14,3,0,0
2019-07-24,179926,2019-07-24,100,11,2,0,0
2019-08-10,116938,2019-08-10,243,25,5,1,0
2019-07-20,106303,2019-07-21,14,5,1,0,0
2019-07-04,529160,2019-07-05,52,8,2,0,0
2019-08-19,183803,2019-09-17,1,1,0,0,0
2019-08-31,835773,2019-09-16,5,1,0,0,0
2019-07-04,138848,2019-07-05,12,2,1,0,0
2019-08-15,412338,2019-08-15,70,7,2,0,0
2019-09-13,107259,2019-09-20,14,6,1,0,0
2019-09-03,113401,2019-09-03,29,2,0,0,0
2019-08-04,268015,2019-08-04,129,64,11,2,0
2019-08-30,129620,2019-08-30,187,81,23,4,0
2019-08-30,126307,2019-08-30,19,3,0,0,0
2019-08-29,109193,2019-08-29,64,9,1,0,0
2019-07-20,547812,2019-07-21,12,2,1,0,0
2019-08-16,174992,2019-08-16,68,16,5,0,0
2019-07-27,273467,2019-07-28,12,2,1,0,0
2019-08-13,123395,2019-08-19,1,0,0,0,0
2019-09-06,108291,2019-09-08,3,2,0,0,0
2019-08-01,195782,2019-08-01,49,3,1,0,0
2019-08-16,129566,2019-08-16,49,15,3,0,0
2019-09-03,130967,2019-09-04,10,4,1,0,0
2019-07-10,649645,2019-07-16,2,2,0,0,0
2019-08-08,342769,2019-08-09,9,4,1,0,0
2019-07-24,114050,2019-07-29,3,1,0,0,0
2019-07-21,211959,2019-07-21,37,8,2,0,0
2019-08-21,138129,2019-08-24,6,3,1,0,0
2019-09-07,118338,2019-09-08,44,11,3,0,0
2019-08-10,179811,2019-08-10,33,23,6,1,0
2019-08-01,112867,2019-08-02,73,16,3,0,0
2019-08-09,119563,2019-08-23,9,4,1,0,0
2019-08-14,262953,2019-08-25,1,1,0,0,0
2019-08-05,114031,2019-08-19,2,2,1,0,0
2019-09-08,338445,2019-09-08,17,5,1,0,0
2019-07-21,209245,2019-07-21,61,6,1,0,0
2019-07-13,138105,2019-07-13,52,6,1,0,0
2019-08-04,106051,2019-08-10,8,2,1,0,0
2019-07-29,122337,2019-07-29,378,29,7,1,0
2019-08-04,164171,2019-08-16,9,4,1,0,0
2019-08-14,129566,2019-08-14,14,3,0,0,0
2019-08-03,222425,2019-08-05,3,1,0,0,0
2019-08-10,134594,2019-08-23,3,3,1,0,0
2019-07-29,122337,2019-08-02,55,20,5,1,0
2019-08-04,142244,2019-08-04,68,4,1,0,0
2019-08-11,264989,2019-08-11,27,1,0,0,0
2019-08-15,132092,2019-08-17,42,8,2,0,0
2019-07-08,127812,2019-08-18,2,1,0,0,0
2019-07-15,248143,2019-07-18,49,1,0,0,0
2019-07-30,214455,2019-07-30,38,2,0,0,0
2019-08-29,112388,2019-09-01,219,20,3,1,0
2019-07-30,455694,2019-07-30,10,2,1,0,0
2019-08-09,106401,2019-08-10,53,9,3,0,0
2019-07-20,133772,2019-07-20,19,2,0,0,0
2019-07-01,268228,2019-07-06,2,1,0,0,0
2019-09-08,113070,2019-09-28,3,1,0,0,0
2019-09-08,139601,2019-09-09,30,17,3,0,0
2019-08-24,134682,2019-08-24,41,9,2,0,0
2019-07-01,153530,2019-07-03,8,6,2,0,0
2019-09-15,181444,2019-09-15,50,16,5,0,0
2019-07-13,209712,2019-07-27,4,4,1,0,0
2019-07-25,179967,2019-07-25,59,3,0,0,0
2019-09-09,115625,2019-10-26,6,4,1,0,0
2019-07-16,259988,2019-08-10,4,2,0,0,0
2019-08-13,468912,2019-08-16,8,4,1,0,0
2019-08-03,194333,2019-08-03,83,41,9,1,0
2019-08-03,173232,2019-08-09,2,1,0,0,0
2019-07-20,261921,2019-07-28,12,2,1,0,0
2019-09-12,341918,2019-09-12,20,1,0,0,0
2019-08-17,111509,2019-08-17,18,1,0,0,0
2019-09-06,250146,2019-09-06,54,7,2,0,0
2019-08-02,106330,2019-08-03,31,6,1,0,0
2019-09-06,118007,2019-09-07,3,2,0,0,0
2019-08-12,162070,2019-08-13,8,1,0,0,0
2019-08-08,112930,2019-08-09,73,19,5,1,0
2019-08-29,105893,2019-08-29,65,7,2,0,0
2019-09-03,113017,2019-09-07,9,8,1,0,0
2019-09-14,183023,2019-09-14,18,1,0,0,0
2019-08-24,118583,2019-09-23,14,3,1,0,0
2019-07-03,356048,2019-07-03,10,1,0,0,0
2019-08-22,170395,2019-08-29,1,0,0,0,0
2019-07-13,275775,2019-07-13,131,17,3,0,0
2019-07-13,534410,2019-07-13,44,28,5,1,0
2019-07-21,109698,2019-08-25,2,2,0,0,0
2019-08-24,444116,2019-08-24,20,7,2,0,0
2019-09-15,432225,2019-09-15,24,3,1,0,0
2019-09-02,492727,2019-09-06,3,1,0,0,0
2019-07-26,112870,2019-07-26,351,67,12,2,0
2019-07-23,135093,2019-07-27,6,1,0,0,0
2019-09-13,112352,2019-09-13,17,9,1,0,0
2019-08-21,266621,2019-08-25,2,1,0,0,0
2019-08-05,396463,2019-08-05,24,7,2,0,0
2019-08-12,160659,2019-08-17,4,3,1,0,0
2019-09-07,105455,2019-09-07,88,10,2,0,0
2019-07-24,106412,2019-08-09,25,6,1,0,0
2019-07-01,248984,2019-07-20,5,5,1,0,0
2019-08-10,432715,2019-08-17,2,1,0,0,0
2019-09-07,145280,2019-09-08,8,2,1,0,0
2019-07-06,134512,2019-10-04,7,4,1,0,0
2019-07-12,531074,2019-07-14,3,3,1,0,0
2019-09-07,484078,2019-09-14,0,3,1,0,0
2019-08-03,371961,2019-08-04,5,3,1,0,0
2019-07-23,201505,2019-07-28,1,1,0,0,0
2019-07-15,126473,2019-07-15,16,1,0,0,0
2019-09-03,152154,2019-09-03,19,5,1,0,0
2019-07-20,143237,2019-08-06,5,2,0,0,0
2019-07-24,204584,2019-07-27,13,7,1,0,0
2019-07-26,107562,2019-07-26,115,5,1,0,0
2019-08-01,117819,2019-08-02,12,3,1,0,0
2019-08-11,138125,2019-08-11,32,9,3,0,0
2019-07-05,187280,2019-07-06,5,3,1,0,0
2019-07-21,122120,2019-07-22,6,0,0,0,0
2019-09-12,237083,2019-09-13,40,5,1,0,0
2019-08-15,112932,2019-08-17,49,25,7,0,0
2019-07-14,105780,2019-07-15,3,3,1,0,0
2019-07-19,744843,2019-07-19,9,5,1,0,0
2019-08-02,250286,2019-08-03,2,1,0,0,0
2019-08-15,226302,2019-08-15,56,4,1,0,0
2019-07-11,194524,2019-07-11,36,5,1,0,0
2019-09-01,129494,2019-09-07,4,2,1,0,0
2019-07-25,115769,2019-07-26,22,12,2,0,0
2019-09-01,267219,2019-09-01,49,9,2,0,0
2019-08-20,371946,2019-11-06,1,1,0,0,0
2019-07-24,123848,2019-07-24,49,6,1,0,0
2019-08-10,120020,2019-08-10,46,2,0,0,0
2019-07-14,180089,2019-07-14,39,1,0,0,0
2019-09-12,139459,2019-09-12,14,4,1,0,0
2019-07-06,224652,2019-07-06,136,15,3,1,0
2019-08-02,760441,2019-08-03,15,2,0,0,0
2019-08-21,192623,2019-08-24,1,1,0,0,0
2019-07-31,886432,2019-08-01,7,1,0,0,0
2019-07-29,718707,2019-07-29,59,17,5,1,0
2019-09-15,743503,2019-09-20,3,0,0,0,0
2019-07-01,112915,2019-09-19,8,4,1,0,0
2019-07-11,115502,2019-07-13,2,1,0,0,0
2019-09-03,449221,2019-09-03,67,3,1,0,0
2019-07-03,107785,2019-07-10,1,1,0,0,0
2019-07-16,682536,2019-07-16,51,8,1,0,0
2019-08-05,270624,2019-08-05,16,2,1,0,0
2019-08-17,271689,2019-08-17,90,15,4,0,0
2019-08-31,171516,2019-09-03,235,52,11,2,0
2019-09-06,121423,2019-09-07,3,1,0,0,0
2019-09-12,354181,2019-09-12,22,2,0,0,0
2019-08-18,241351,2019-08-18,1,2,0,0,0
2019-08-08,209363,2019-08-09,14,3,1,0,0
2019-08-25,211107,2019-08-25,75,8,2,0,0
2019-08-23,123792,2019-08-24,47,16,4,0,0
2019-09-08,1018903,2019-09-08,23,8,1,0,0
2019-07-18,116478,2019-07-20,8,2,1,0,0
2019-07-26,922361,2019-07-26,15,2,1,0,0
2019-08-25,194700,2019-08-25,16,1,0,0,0
2019-08-15,120147,2019-08-17,16,9,2,0,0
2019-09-14,231994,2019-09-14,70,28,7,1,0
2019-08-10,240254,2019-08-11,22,4,1,0,0
2019-08-17,209702,2019-08-17,51,7,2,0,0
2019-08-09,129651,2019-08-09,43,9,2,0,0
2019-08-27,210638,2019-09-01,37,5,1,0,0
2019-07-17,495606,2019-07-20,8,2,0,0,0
2019-07-25,381449,2019-07-25,2,2,1,0,0
2019-08-02,267449,2019-08-02,58,3,0,0,0
2019-09-13,121368,2019-10-27,1,1,0,0,0
2019-07-04,205962,2019-07-06,2,1,0,0,0
2019-09-05,169896,2019-09-15,3,3,1,0,0
2019-07-08,106916,2019-07-12,1,1,0,0,0
2019-08-15,257078,2019-08-17,3,1,0,0,0
2019-08-02,141343,2019-08-03,6,4,1,0,0
2019-08-29,121867,2019-09-01,17,0,0,0,0
2019-08-17,112390,2019-10-20,2,1,0,0,0
2019-07-20,117574,2019-08-03,4,4,1,0,0
2019-07-02,171126,2019-07-04,35,4,1,0,0
2019-07-29,423710,2019-07-29,14,2,0,0,0
2019-07-31,263090,2019-08-02,4,0,0,0,0
2019-09-15,233024,2019-09-15,18,4,1,0,0
2019-07-12,143763,2019-07-23,1,1,0,0,0
2019-08-31,250896,2019-09-01,23,3,0,0,0
2019-07-07,328465,2019-07-08,2,2,1,0,0
2019-08-04,199201,2019-08-06,3,1,0,0,0
2019-08-09,160829,2019-08-09,120,21,4,1,0
2019-07-04,403488,2019-07-04,25,4,1,0,0
2019-08-11,138895,2019-08-11,27,6,1,0,0
2019-07-04,210588,2019-07-04,119,20,6,0,0
2019-07-25,630471,2019-07-25,98,23,6,1,0
2019-08-30,112294,2019-08-30,263,157,25,2,0
2019-08-29,175933,2019-09-04,0,5,1,0,0
2019-08-12,105787,2019-08-12,45,1,0,0,0
2019-07-26,499086,2019-07-26,19,3,0,0,0
2019-08-23,163430,2019-08-25,37,9,3,0,0
2019-08-06,262975,2019-08-06,11,3,1,0,0
2019-07-25,199156,2019-07-25,24,2,0,0,0
2019-08-30,139415,2019-08-30,11,0,0,0,0
2019-08-09,745075,2019-08-10,19,6,2,0,0
2019-09-03,141898,2019-09-21,3,3,1,0,0
2019-08-26,108957,2019-09-24,2,1,0,0,0
2019-07-30,106386,2019-07-30,99,15,4,1,0
2019-07-17,351449,2019-07-18,23,1,0,0,0
2019-09-12,117670,2019-09-13,2,1,0,0,0
2019-07-21,122334,2019-08-25,2,1,0,0,0
2019-08-18,136642,2019-08-18,23,2,0,0,0
2019-08-15,139479,2019-08-15,43,4,1,0,0
2019-07-12,352620,2019-07-12,65,14,3,0,0
2019-09-15,194331,2019-09-15,41,6,2,0,0
2019-09-13,125025,2019-09-14,19,6,1,0,0
2019-07-06,258555,2019-07-07,24,5,1,0,0
2019-07-15,119317,2019-07-15,44,6,2,0,0
2019-07-02,107211,2019-07-03,58,18,5,0,0
2019-07-03,218182,2019-07-03,66,9,2,0,0
2019-08-24,612851,2019-08-24,15,2,0,0,0
2019-08-26,308477,2019-09-13,4,0,0,0,0
2019-08-31,171315,2019-08-31,24,5,1,0,0
2019-08-17,109080,2019-08-20,19,2,0,0,0
2019-07-11,605389,2019-07-17,4,2,0,0,0
2019-07-05,494052,2019-07-09,7,2,1,0,0
2019-07-19,357937,2019-07-20,25,9,1,0,0
2019-08-28,137791,2019-08-28,73,4,1,0,0
2019-08-10,339965,2019-08-11,30,8,2,0,0
2019-08-27,121688,2019-09-01,27,3,1,0,0
2019-08-14,196849,2019-08-17,6,3,1,0,0
2019-09-11,311299,2019-10-04,3,0,0,0,0
2019-08-26,181780,2019-08-26,28,2,0,0,0
2019-07-24,108540,2019-08-30,29,2,0,0,0
2019-08-01,252846,2019-08-02,15,6,1,0,0
2019-08-21,266374,2019-09-07,1,1,0,0,0
2019-07-12,140283,2019-09-09,4,1,0,0,0
2019-07-22,108031,2019-07-24,7,2,0,0,0
2019-07-12,106452,2019-07-12,55,7,2,0,0
2019-08-16,149443,2019-08-19,7,2,0,0,0
2019-09-03,257078,2019-09-03,19,6,2,0,0
2019-08-17,447998,2019-08-17,26,6,1,0,0
2019-07-15,116936,2019-07-15,28,2,0,0,0
2019-07-24,124086,2019-07-24,241,40,9,0,0
2019-08-07,152164,2019-08-30,1,0,0,0,0
2019-08-10,307951,2019-08-10,35,5,1,0,0
2019-08-25,180776,2019-08-26,8,1,0,0,0
2019-09-05,106500,2019-09-06,6,1,0,0,0
2019-09-05,212658,2019-09-05,41,6,1,0,0
2019-08-15,108294,2019-08-15,116,12,3,0,0
2019-07-24,274224,2019-07-25,1,0,0,0,0
2019-09-02,207160,2019-09-02,14,1,0,0,0
2019-07-20,273472,2019-07-20,16,1,0,0,0
2019-08-25,140283,2019-10-05,5,0,0,0,0
2019-07-13,135253,2019-07-13,20,2,1,0,0
2019-07-24,279154,2019-07-27,2,0,0,0,0
2019-08-24,480333,2019-08-24,8,1,0,0,0
2019-08-08,137750,2019-08-09,4,1,0,0,0
2019-09-06,264469,2019-09-06,61,10,3,0,0
2019-08-15,321617,2019-08-17,5,2,0,0,0
2019-08-22,263128,2019-08-22,18,2,1,0,0
2019-07-12,106841,2019-07-19,2,1,0,0,0
2019-07-02,264351,2019-07-02,17,17,5,1,0
2019-08-30,201270,2019-08-30,77,10,2,0,0
2019-08-03,314012,2019-08-03,62,9,1,0,0
2019-09-06,138354,2019-09-07,8,1,0,0,0
2019-09-05,133855,2019-09-05,45,3,1,0,0
2019-07-19,126769,2019-07-20,45,22,4,1,0
2019-08-12,312033,2019-10-18,15,2,0,0,0
2019-07-13,253273,2019-07-13,40,19,5,1,0
2019-07-08,217194,2019-07-12,5,1,0,0,0
2019-08-16,115897,2019-09-25,6,1,0,0,0
2019-08-30,234384,2019-10-03,1,1,0,0,0
2019-09-12,271191,2019-10-17,1,1,0,0,0
2019-07-13,150891,2019-10-10,5,3,1,0,0
2019-08-30,148461,2019-08-30,73,8,2,0,0
2019-08-01,250286,2019-08-03,7,1,0,0,0
2019-08-17,201509,2019-08-18,9,3,0,0,0
2019-09-03,1100154,2019-09-03,39,5,1,0,0
2019-08-03,163443,2019-08-23,42,9,2,0,0
2019-08-14,718092,2019-08-14,34,12,3,1,0
2019-07-31,499085,2019-07-31,43,7,1,0,0
2019-07-21,139933,2019-07-21,155,16,4,0,0
2019-08-08,108073,2019-08-10,71,35,6,0,0
2019-08-24,114218,2019-08-24,226,24,7,1,0
2019-09-15,127442,2019-09-15,34,17,4,0,0
2019-07-19,106699,2019-07-19,170,34,7,1,0
2019-07-20,745411,2019-07-20,186,1,0,0,0
2019-08-07,192031,2019-08-09,81,3,1,0,0
2019-07-29,216432,2019-08-03,4,2,0,0,0
2019-08-27,187528,2019-08-31,3,1,0,0,0
2019-08-22,276461,2019-10-05,1,1,0,0,0
2019-07-20,135605,2019-07-27,8,5,1,0,0
2019-09-02,115345,2019-09-03,1,5,1,0,0
2019-07-12,149375,2019-07-12,27,3,1,0,0
2019-07-16,145246,2019-07-16,3,2,0,0,0
2019-07-07,277416,2019-07-07,21,6,1,0,0
2019-07-21,619557,2019-07-28,7,4,1,0,0
2019-07-13,146835,2019-07-13,64,6,1,0,0
2019-09-09,129132,2019-09-10,3,1,0,0,0
2019-08-18,531074,2019-08-23,19,3,1,0,0
2019-08-28,105981,2019-08-28,30,7,2,0,0
2019-07-18,722026,2019-07-18,76,2,0,0,0
2019-07-05,922961,2019-07-05,28,2,0,0,0
2019-09-13,112724,2019-09-13,63,15,4,0,0
2019-09-10,106386,2019-10-30,2,1,0,0,0
2019-09-05,112061,2019-09-06,17,9,1,0,0
2019-07-03,499061,2019-07-03,8,1,0,0,0
2019-07-10,627425,2019-07-12,3,3,1,0,0
2019-07-05,122634,2019-07-12,7,2,0,0,0
2019-08-22,202082,2019-08-22,87,14,2,0,0
2019-08-09,204435,2019-09-19,1,1,0,0,0
2019-09-14,201051,2019-09-14,31,5,1,0,0
2019-09-02,170770,2019-10-02,9,3,1,0,0
2019-08-15,429375,2019-08-15,1,1,0,0,0
2019-08-04,271624,2019-08-04,15,9,2,0,0
2019-07-18,117694,2019-07-18,65,10,2,0,0
2019-08-21,171880,2019-08-21,50,13,2,0,0
2019-09-06,420282,2019-09-06,22,1,0,0,0
2019-09-07,748199,2019-11-16,1,1,0,0,0
2019-07-29,935460,2019-07-29,28,2,1,0,0
2019-09-04,552393,2019-09-19,11,5,1,0,0
2019-08-12,199785,2019-08-17,2,2,1,0,0
2019-09-02,266637,2019-09-13,5,4,1,0,0
2019-07-22,123752,2019-10-01,3,1,0,0,0
2019-08-08,127141,2019-08-09,27,7,2,0,0
2019-08-15,264783,2019-08-18,3,1,0,0,0
2019-09-06,263219,2019-09-07,11,5,1,0,0
2019-07-19,718695,2019-07-19,42,3,1,0,0
2019-07-03,308570,2019-07-03,20,6,2,0,0
2019-08-16,152164,2019-08-17,8,6,1,0,0
2019-08-10,447063,2019-08-10,30,20,4,1,0
2019-09-04,204233,2019-09-20,3,1,0,0,0
2019-07-18,131921,2019-07-20,10,3,1,0,0
2019-08-01,173760,2019-08-02,17,5,1,0,0
2019-08-18,149502,2019-08-18,48,5,1,0,0
2019-07-10,106471,2019-07-11,10,0,0,0,0
2019-09-02,236473,2019-09-02,37,14,4,1,0
2019-09-15,273517,2019-09-27,7,2,1,0,0
2019-08-28,121205,2019-08-28,43,2,0,0,0
2019-08-07,707344,2019-08-09,78,9,2,0,0
2019-09-05,173863,2019-09-05,20,16,3,0,0
2019-08-04,144945,2019-08-05,29,6,1,0,0
2019-08-07,164954,2019-09-11,1,1,0,0,0
2019-08-20,264619,2019-09-07,11,6,1,0,0
2019-08-29,565338,2019-08-29,75,10,3,0,0
2019-08-28,193238,2019-09-01,36,4,1,0,0
2019-07-27,269146,2019-08-04,6,1,0,0,0
2019-08-04,499148,2019-08-04,38,4,1,0,0
2019-07-22,264746,2019-07-22,24,3,1,0,0
2019-08-28,163897,2019-09-26,12,9,2,0,0
2019-08-24,171163,2019-08-24,78,8,2,0,0
2019-08-28,402588,2019-08-28,21,8,1,0,0
2019-07-29,229405,2019-08-01,24,1,0,0,0
2019-09-01,468913,2019-09-01,28,10,2,0,0
2019-09-10,201878,2019-09-12,19,3,1,0,0
2019-07-06,107218,2019-07-06,88,9,2,0,0
2019-07-12,228991,2019-07-12,61,10,2,0,0
2019-09-03,180625,2019-09-04,13,6,1,0,0
2019-09-13,131110,2019-12-06,1,1,0,0,0
2019-08-17,110282,2019-08-25,7,3,1,0,0
2019-09-14,125983,2019-09-14,14,9,2,0,0
2019-08-16,355692,2019-08-17,8,3,1,0,0
2019-08-02,107562,2019-08-02,104,16,4,1,0
2019-09-03,457208,2019-09-04,13,4,1,0,0
2019-09-05,351444,2019-09-06,10,3,1,0,0
2019-08-24,625664,2019-08-24,55,10,3,0,0
2019-08-08,106920,2019-08-09,43,16,4,1,0
2019-08-25,106076,2019-08-26,26,10,3,0,0
2019-09-03,550027,2019-09-06,5,2,0,0,0
2019-08-26,259276,2019-08-31,2,2,0,0,0
2019-09-08,556712,2019-09-10,9,9,2,0,0
2019-07-30,240940,2019-07-30,8,3,1,0,0
2019-08-17,426578,2019-08-18,44,13,3,0,0
2019-09-15,494038,2019-09-15,14,3,1,0,0
2019-08-28,310190,2019-11-23,4,3,1,0,0
2019-08-15,216475,2019-08-16,28,11,2,0,0
2019-08-31,153571,2019-09-01,70,54,9,1,0
2019-09-11,169966,2019-09-11,59,7,2,0,0
2019-08-14,107738,2019-08-14,76,4,1,0,0
2019-08-24,263700,2019-08-30,19,8,2,0,0
2019-07-27,454883,2019-07-27,11,4,1,0,0
2019-08-27,698955,2019-08-27,30,7,2,0,0
2019-08-22,171533,2019-08-22,37,4,1,0,0
2019-09-06,509473,2019-09-07,8,4,1,0,0
2019-07-12,1026174,2019-07-13,11,4,1,0,0
2019-08-07,126764,2019-08-09,22,4,1,0,0
2019-08-31,149839,2019-08-31,18,2,1,0,0
2019-08-02,107352,2019-08-03,35,11,2,0,0
2019-08-13,113294,2019-08-17,45,35,8,0,0
2019-07-09,109486,2019-10-12,2,2,1,0,0
2019-09-11,424524,2019-09-24,4,1,0,0,0
2019-08-14,122502,2019-08-15,23,10,2,0,0
2019-07-06,922361,2019-07-06,38,4,1,0,0
2019-08-01,145351,2019-08-13,7,1,0,0,0
2019-08-15,207944,2019-08-16,9,2,0,0,0
2019-08-27,160659,2019-09-07,2,1,0,0,0
2019-08-10,139424,2019-08-10,25,2,1,0,0
2019-07-02,122506,2019-07-02,96,13,4,0,0
2019-08-17,384957,2019-08-17,284,29,6,0,0
2019-08-19,105828,2019-08-28,9,4,1,0,0
2019-08-02,136234,2019-08-03,1,1,0,0,0
2019-07-27,117058,2019-07-27,64,3,1,0,0
2019-08-21,108802,2019-08-21,71,11,2,0,0
2019-09-01,111891,2019-09-01,30,3,1,0,0
2019-07-22,539792,2019-07-22,29,6,2,0,0
2019-09-09,200957,2019-09-09,19,3,1,0,0
2019-07-18,112639,2019-07-18,17,1,0,0,0
2019-09-03,135004,2019-09-03,15,12,3,0,0
2019-07-20,495496,2019-07-20,29,15,4,0,0
2019-09-07,258886,2019-09-07,19,4,1,0,0
2019-08-23,242659,2019-08-30,2,2,0,0,0
2019-09-09,106017,2019-09-25,1,1,0,0,0
2019-08-10,194333,2019-08-23,5,4,1,0,0
2019-07-15,484588,2019-07-26,1,0,0,0,0
